state,county,current_votes,total_votes,percent
Texas,Panola County,11299,12300,92
Texas,Parker County,75520,78000,95
Texas,Parmer County,2627,3309,79
Texas,Pecos County,4568,5441,84
Texas,Polk County,23531,23444,95
Texas,Potter County,32836,33177,99
Texas,Presidio County,2091,2870,73
Texas,Rains County,5956,5551,95
Texas,Randall County,64316,68884,93
Texas,Reagan County,1069,1175,91
Texas,Real County,1939,1985,95
Texas,Red River County,5732,6094,94
Texas,Reeves County,3436,4139,83
Texas,Refugio County,3172,3481,91
Texas,Roberts County,545,720,76
Texas,Robertson County,7988,8605,93
Texas,Rockwall County,57704,50672,95
Texas,Runnels County,4328,4467,95
Texas,Rusk County,21177,22430,94
Texas,Sabine County,5435,5492,95
Texas,San Augustine County,3877,4358,89
Texas,San Jacinto County,12363,12214,95
Texas,San Patricio County,25316,25280,99
Texas,San Saba County,2500,2783,90
Texas,Schleicher County,1132,1251,90
Texas,Scurry County,5796,6246,93
Texas,Shackelford County,1607,1857,87
Texas,Shelby County,9992,10952,91
Texas,Sherman County,986,1349,73
Texas,Smith County,99886,99521,99
Texas,Somervell County,4920,4811,95
Texas,Starr County,14750,17600,84
Texas,Stephens County,3735,4087,91
Texas,Sterling County,621,823,75
Texas,Stonewall County,714,911,78
Texas,Sutton County,1530,1936,79
Texas,Swisher County,2318,2676,87
Texas,Tarrant County,828116,869068,95
Texas,Taylor County,54479,54924,99
Texas,Terrell County,450,719,63
Texas,Terry County,3524,4378,80
Texas,Throckmorton County,874,1057,83
Texas,Titus County,10376,11123,93
Texas,Tom Green County,44514,47505,94
Texas,Travis County,600773,609336,95
Texas,Trinity County,6812,7362,93
Texas,Tyler County,9523,9466,95
Texas,Upshur County,18649,18910,95
Texas,Upton County,1336,1591,84
Texas,Uvalde County,10080,11653,87
Texas,Val Verde County,14955,17702,84
Texas,Van Zandt County,25773,25850,95
Texas,Victoria County,33674,36753,92
Texas,Walker County,23476,23641,99
Texas,Waller County,22458,19820,95
Texas,Ward County,3940,4069,95
Texas,Washington County,17279,18306,94
Texas,Webb County,66393,73977,90
Texas,Wharton County,16619,17397,95
Texas,Wheeler County,2281,2723,84
Texas,Wichita County,45281,50639,89
Texas,Wilbarger County,4419,4848,91
Texas,Willacy County,5289,6624,80
Texas,Williamson County,283789,285000,95
Texas,Wilson County,24697,22948,95
Texas,Winkler County,2094,2439,86
Texas,Wise County,31999,29258,95
Texas,Wood County,22468,22115,95
Texas,Yoakum County,2599,2994,87
Texas,Young County,8114,9101,89
Texas,Zapata County,3377,4606,73
Texas,Zavala County,3994,4749,84
Virginia,Accomack County,16802,17184,95
Virginia,Albemarle County,63430,64182,95
Virginia,Alleghany County,7981,7854,95
Virginia,Amelia County,7825,7548,95
Virginia,Amherst County,16977,16507,95
Virginia,Appomattox County,9047,8408,95
Virginia,Arlington County,129470,143200,90
Virginia,Augusta County,42018,38142,95
Virginia,Bath County,2432,2513,97
Virginia,Bedford County,48279,44630,95
Virginia,Bland County,3383,3366,95
Virginia,Botetourt County,20710,19667,95
Virginia,Brunswick County,7919,9479,84
Virginia,Buchanan County,9724,9382,99
Virginia,Buckingham County,8048,8086,99
Virginia,Campbell County,29623,28898,95
Virginia,Caroline County,16160,15598,95
Virginia,Carroll County,15201,14655,95
Virginia,Charles City County,4404,4971,89
Virginia,Charlotte County,6155,6324,95
Virginia,Chesterfield County,200226,208224,95
Virginia,Clarke County,9266,8619,95
Virginia,Craig County,3138,2996,95
Virginia,Culpeper County,26714,23318,95
Virginia,Cumberland County,5264,5404,95
Virginia,Dickenson County,7194,7376,95
Virginia,Dinwiddie County,14859,14555,95
Virginia,Essex County,6111,6082,95
Virginia,Fairfax County,572734,650396,88
Virginia,Fauquier County,42405,39321,95
Virginia,Floyd County,9315,9329,99
Virginia,Fluvanna County,15710,15620,99
Virginia,Franklin County,29646,29646,99
Virginia,Frederick County,47902,42442,95
Virginia,Giles County,9019,8805,95
Virginia,Gloucester County,22126,20590,95
Virginia,Goochland County,16702,15882,95
Virginia,Grayson County,7918,7811,95
Virginia,Greene County,11190,10083,95
Virginia,Greensville County,4538,4551,99
Virginia,Halifax County,18082,18228,95
Virginia,Hanover County,69757,71002,95
Virginia,Henrico County,179885,193112,93
Virginia,Henry County,25667,25817,99
Virginia,Highland County,1524,1527,99
Virginia,Isle of Wight County,23367,22119,95
Virginia,James City County,49285,48847,95
Virginia,King and Queen County,4077,3880,95
Virginia,King George County,14142,12656,95
Virginia,King William County,10526,9614,95
Virginia,Lancaster County,7105,7295,95
Virginia,Lee County,9840,10274,95
Virginia,Loudoun County,222805,221500,95
Virginia,Louisa County,21739,21740,99
Virginia,Lunenburg County,5893,6140,95
Virginia,Madison County,8081,7324,95
Virginia,Mathews County,5799,5630,95
Virginia,Mecklenburg County,15875,16162,95
Virginia,Middlesex County,6738,6367,95
Virginia,Montgomery County,44581,48687,92
Virginia,Nelson County,9199,8730,95
Virginia,New Kent County,14213,12848,95
Virginia,Northampton County,6684,6806,95
Virginia,Northumberland County,7896,7923,95
Virginia,Nottoway County,7015,7338,95
Virginia,Orange County,20562,18125,95
Virginia,Page County,12388,11515,95
Virginia,Patrick County,9185,9141,95
Virginia,Pittsylvania County,33502,33880,95
Virginia,Powhatan County,19683,19683,99
Virginia,Prince Edward County,9486,9680,95
Virginia,Prince George County,17041,16985,95
Virginia,Prince William County,224232,231915,95
Virginia,Pulaski County,17144,16262,95
Virginia,Rappahannock County,4953,4705,95
Virginia,Richmond County,4034,4040,95
Virginia,Roanoke County,56685,54038,95
Virginia,Rockbridge County,12277,11329,95
Virginia,Rockingham County,43439,39343,95
Virginia,Russell County,13250,13324,99
Virginia,Scott County,10734,10739,99
Virginia,Shenandoah County,23536,21528,95
Virginia,Smyth County,13986,13820,95
Virginia,Southampton County,9615,9719,99
Virginia,Spotsylvania County,74819,65659,95
Virginia,Stafford County,77955,78500,95
Virginia,Surry County,4397,5079,87
Virginia,Sussex County,5070,6410,79
Virginia,Tazewell County,19537,19906,95
Virginia,Warren County,20949,18849,95
Virginia,Washington County,28400,27126,95
Virginia,Westmoreland County,9830,8998,95
Virginia,Wise County,16224,16257,95
Virginia,Wythe County,14830,14307,95
Virginia,York County,38549,38602,95
Virginia,Alexandria city,81873,89409,92
Virginia,Bristol city,7679,7730,95
Virginia,Buena Vista city,2744,2757,99
Virginia,Charlottesville city,24081,26517,91
Virginia,Chesapeake city,126283,132992,95
Virginia,Colonial Heights city,8931,9026,95
Virginia,Covington city,2543,2554,95
Virginia,Danville city,19199,23811,81
Virginia,Emporia city,2330,3177,73
Virginia,Fairfax city,13323,13209,99
Virginia,Falls Church city,8766,9153,95
Virginia,Franklin city,3959,5138,77
Virginia,Fredericksburg city,12575,12710,99
Virginia,Galax city,2598,2548,95
Virginia,Hampton city,64404,78306,82
Virginia,Harrisonburg city,16750,20358,82
Virginia,Hopewell city,9542,10637,90
Virginia,Lexington city,2754,2736,99
Virginia,Lynchburg city,35795,38146,94
Virginia,Manassas city,16774,16174,95
Virginia,Manassas Park city,6013,5491,95
Virginia,Martinsville city,5838,5978,98
Virginia,Newport News city,78693,93580,84
Virginia,Norfolk city,89236,102455,87
Virginia,Norton city,1581,1593,95
Virginia,Petersburg city,13918,18743,74
Virginia,Poquoson city,7806,8120,95
Virginia,Portsmouth city,43761,54103,81
Virginia,Radford city,6241,6885,91
Virginia,Richmond city,109427,122111,90
Virginia,Roanoke city,42844,42063,95
Virginia,Salem city,13024,12893,95
Virginia,Staunton city,12835,11812,95
Virginia,Suffolk city,49230,51023,95
Virginia,Virginia Beach city,223790,255000,88
Virginia,Waynesboro city,10599,9660,95
Virginia,Williamsburg city,6831,6797,99
Virginia,Winchester city,11974,11195,95
West Virginia,Barbour County,6618,6659,95
West Virginia,Berkeley County,50812,49100,95
West Virginia,Boone County,8867,8983,99
West Virginia,Braxton County,5547,5599,95
West Virginia,Brooke County,10365,10631,97
West Virginia,Cabell County,36723,36900,95
West Virginia,Calhoun County,2888,2879,95
West Virginia,Clay County,3334,3313,95
West Virginia,Doddridge County,3024,3124,95
West Virginia,Fayette County,16460,16794,98
West Virginia,Gilmer County,2593,2797,93
West Virginia,Grant County,5231,5452,95
West Virginia,Greenbrier County,15621,15374,95
West Virginia,Hampshire County,9800,9872,99
West Virginia,Hancock County,13439,13882,95
West Virginia,Hardy County,6241,6207,95
West Virginia,Harrison County,30001,30559,95
West Virginia,Jackson County,13337,13320,95
West Virginia,Jefferson County,27304,27300,95
West Virginia,Kanawha County,81068,83259,95
West Virginia,Lewis County,7405,7621,95
West Virginia,Lincoln County,7619,7773,95
West Virginia,Logan County,12307,13595,91
West Virginia,McDowell County,6017,6823,88
West Virginia,Marion County,25333,25170,95
West Virginia,Marshall County,13817,14445,95
West Virginia,Mason County,10986,11205,95
West Virginia,Mercer County,24503,25103,98
West Virginia,Mineral County,12610,12720,95
West Virginia,Mingo County,9480,10461,91
West Virginia,Monongalia County,41486,42000,95
West Virginia,Monroe County,6337,6386,95
West Virginia,Morgan County,8524,8365,95
West Virginia,Nicholas County,10400,10440,95
West Virginia,Ohio County,19646,19732,95
West Virginia,Pendleton County,3588,3563,95
West Virginia,Pleasants County,3381,3500,95
West Virginia,Pocahontas County,3853,4011,95
West Virginia,Preston County,14277,14700,95
West Virginia,Putnam County,28209,28410,99
West Virginia,Raleigh County,32470,32371,95
West Virginia,Randolph County,12006,11964,95
West Virginia,Ritchie County,4161,4483,93
West Virginia,Roane County,5680,5772,95
West Virginia,Summers County,5418,5600,95
West Virginia,Taylor County,7305,7146,95
West Virginia,Tucker County,3791,3799,95
West Virginia,Tyler County,3837,4019,95
West Virginia,Upshur County,10051,10140,95
West Virginia,Wayne County,16326,16700,95
West Virginia,Webster County,3279,3276,95
West Virginia,Wetzel County,6491,6892,94
West Virginia,Wirt County,2602,2664,95
West Virginia,Wood County,37771,38487,98
West Virginia,Wyoming County,8208,8614,95
Wyoming,Albany County,18258,18617,100
Wyoming,Big Horn County,5643,5752,100
Wyoming,Campbell County,18898,19566,100
Wyoming,Carbon County,6532,6664,100
Wyoming,Converse County,6743,6970,100
Wyoming,Crook County,4025,4119,100
Wyoming,Fremont County,17699,18111,100
Wyoming,Goshen County,6116,6241,100
Wyoming,Hot Springs County,2528,2577,100
Wyoming,Johnson County,4826,4914,100
Wyoming,Laramie County,44510,44982,100
Wyoming,Lincoln County,10306,10468,100
Wyoming,Natrona County,34271,35202,100
Wyoming,Niobrara County,1289,1308,100
Wyoming,Park County,16306,16717,100
Wyoming,Platte County,4860,4923,100
Wyoming,Sheridan County,16065,16428,100
Wyoming,Sublette County,4839,4970,100
Wyoming,Sweetwater County,16228,16603,100
Wyoming,Teton County,14400,14677,100
Wyoming,Uinta County,9147,9402,100
Wyoming,Washakie County,3936,4012,100
Wyoming,Weston County,3441,3542,100
Alabama,Cherokee County,12224,12275,99
Alabama,Chilton County,19179,19581,95
Alabama,Choctaw County,7413,7198,95
Alabama,Clarke County,13045,12512,95
Alabama,Clay County,6885,6904,99
Alabama,Cleburne County,7152,6068,99
Alabama,Coffee County,22083,22180,99
Alabama,Colbert County,24573,24668,99
Alabama,Conecuh County,6374,6419,99
Alabama,Coosa County,5460,5439,95
Alabama,Autauga County,27578,25781,95
Alabama,Covington County,17341,17418,99
Alabama,Crenshaw County,6589,6625,95
Alabama,Cullman County,41637,40374,95
Alabama,Dale County,19603,19699,99
Alabama,Dallas County,17813,18927,94
Alabama,DeKalb County,29213,29322,99
Alabama,Elmore County,40780,40891,99
Alabama,Escambia County,15807,15861,99
Alabama,Etowah County,47326,47358,99
Alabama,Fayette County,8741,8794,95
Alabama,Baldwin County,108617,106641,95
Alabama,Franklin County,12466,12564,99
Alabama,Geneva County,12515,12534,95
Alabama,Greene County,4775,4824,95
Alabama,Hale County,7904,7922,99
Alabama,Henry County,9246,9043,95
Alabama,Houston County,45608,45750,99
Alabama,Jackson County,23470,22369,95
Alabama,Jefferson County,324335,275449,99
Alabama,Lamar County,7154,7187,99
Alabama,Lauderdale County,43841,44149,99
Alabama,Barbour County,10419,10457,99
Alabama,Lawrence County,15880,15957,99
Alabama,Lee County,70788,66294,95
Alabama,Limestone County,48560,49000,95
Alabama,Lowndes County,6814,6794,95
Alabama,Macon County,8691,8697,99
Alabama,Madison County,193274,195000,95
Alabama,Marengo County,10845,10882,99
Alabama,Marion County,13739,12231,99
Alabama,Marshall County,39345,39425,99
Alabama,Mobile County,181292,195848,93
Alabama,Bibb County,9559,9104,95
Alabama,Monroe County,10595,10610,99
Alabama,Montgomery County,98278,98153,99
Alabama,Morgan County,53359,53987,95
Alabama,Perry County,5202,5215,99
Alabama,Pickens County,9634,9634,99
Alabama,Pike County,13766,13796,99
Alabama,Randolph County,10759,10734,95
Alabama,Russell County,21035,17395,95
Alabama,St. Clair County,44253,40935,95
Alabama,Shelby County,114163,114439,99
Alabama,Blount County,27376,27459,99
Alabama,Sumter County,6249,6282,99
Alabama,Talladega County,35554,35591,99
Alabama,Tallapoosa County,20840,18083,99
Alabama,Tuscaloosa County,89533,92624,95
Alabama,Walker County,30987,31418,95
Alabama,Washington County,8791,8852,99
Alabama,Wilcox County,5864,5918,95
Alabama,Winston County,11219,10994,95
Alabama,Bullock County,4591,4603,99
Alabama,Butler County,9414,9466,99
Alabama,Calhoun County,50578,49412,95
Alabama,Chambers County,15219,15083,95
Alaska,ED 10,11061,10396,95
Alaska,ED 11,10569,11142,95
Alaska,ED 12,11121,10974,95
Alaska,ED 13,7450,7513,95
Alaska,ED 14,11417,11983,95
Alaska,ED 15,5348,5729,93
Alaska,ED 16,8068,8551,94
Alaska,ED 17,7092,7806,91
Alaska,ED 18,7639,8512,90
Alaska,ED 19,5225,5511,95
Alaska,ED 1,7191,7634,94
Alaska,ED 20,7339,8211,89
Alaska,ED 21,9407,9944,95
Alaska,ED 22,9480,9628,95
Alaska,ED 23,7672,7963,95
Alaska,ED 24,10430,10684,95
Alaska,ED 25,9244,9346,95
Alaska,ED 26,10087,10241,95
Alaska,ED 27,9477,10100,94
Alaska,ED 28,12760,13141,95
Alaska,ED 29,10644,10803,95
Alaska,ED 2,5642,6316,89
Alaska,ED 30,10022,10293,95
Alaska,ED 31,12289,11709,95
Alaska,ED 32,8104,8593,94
Alaska,ED 33,10876,11424,95
Alaska,ED 34,10702,10846,95
Alaska,ED 35,9987,10398,95
Alaska,ED 36,9176,9504,95
Alaska,ED 37,4999,5821,86
Alaska,ED 38,5280,5859,90
Alaska,ED 39,5777,6485,89
Alaska,ED 3,8284,8755,95
Alaska,ED 40,4560,5302,86
Alaska,ED 4,10947,10949,95
Alaska,ED 5,8623,9092,95
Alaska,ED 6,9158,9729,94
Alaska,ED 7,9492,9538,95
Alaska,ED 8,9778,9284,95
Alaska,ED 9,10880,10297,95
Arizona,Navajo County,51348,51767,99
Arizona,Pima County,516459,520397,99
Arizona,Pinal County,183756,185525,99
Arizona,Santa Cruz County,19374,19556,99
Arizona,Yavapai County,142032,143221,99
Arizona,Yuma County,69105,69881,99
Arizona,Apache County,35102,35172,100
Arizona,Cochise County,60057,60442,100
Arizona,Coconino County,72816,73272,100
Arizona,Gila County,27537,27662,100
Arizona,Graham County,14809,14995,99
Arizona,Greenlee County,3628,3685,98
Arizona,La Paz County,7327,7458,98
Arizona,Maricopa County,2048599,2068144,99
Arizona,Mohave County,102773,104668,98
Arkansas,Clark County,8067,8358,97
Arkansas,Clay County,5099,5363,95
Arkansas,Cleburne County,12568,12617,99
Arkansas,Cleveland County,3557,3459,95
Arkansas,Columbia County,8091,8550,95
Arkansas,Conway County,8542,8641,99
Arkansas,Craighead County,37930,38364,99
Arkansas,Crawford County,24041,25144,95
Arkansas,Crittenden County,15110,18722,81
Arkansas,Cross County,6761,7090,95
Arkansas,Arkansas County,6068,6697,91
Arkansas,Dallas County,2540,3454,74
Arkansas,Desha County,4003,4950,81
Arkansas,Drew County,6711,6841,95
Arkansas,Faulkner County,53470,54000,95
Arkansas,Franklin County,7059,6982,95
Arkansas,Fulton County,4982,5098,98
Arkansas,Garland County,43756,45702,95
Arkansas,Grant County,8161,8197,99
Arkansas,Greene County,15805,16352,95
Arkansas,Hempstead County,6620,7270,91
Arkansas,Ashley County,7750,7911,98
Arkansas,Hot Spring County,12381,13377,93
Arkansas,Howard County,4696,4821,95
Arkansas,Independence County,14249,14041,95
Arkansas,Izard County,5698,5619,95
Arkansas,Jackson County,4914,5076,97
Arkansas,Jefferson County,24000,30669,78
Arkansas,Johnson County,9391,9397,95
Arkansas,Lafayette County,2544,3280,78
Arkansas,Lawrence County,5771,5863,95
Arkansas,Lee County,2545,3835,66
Arkansas,Baxter County,20386,22138,92
Arkansas,Lincoln County,3800,3870,98
Arkansas,Little River County,5022,5178,97
Arkansas,Logan County,8178,8170,95
Arkansas,Lonoke County,30391,30352,95
Arkansas,Madison County,7209,7315,99
Arkansas,Marion County,7370,7481,99
Arkansas,Miller County,16029,18022,89
Arkansas,Mississippi County,11637,13794,84
Arkansas,Monroe County,2723,3618,75
Arkansas,Montgomery County,3819,3671,95
Arkansas,Benton County,117485,117000,95
Arkansas,Nevada County,1989,3358,59
Arkansas,Newton County,3883,3870,95
Arkansas,Ouachita County,9316,11553,81
Arkansas,Perry County,4567,4607,99
Arkansas,Phillips County,5665,6155,92
Arkansas,Pike County,4205,4240,99
Arkansas,Poinsett County,7416,7964,93
Arkansas,Polk County,8407,8489,95
Arkansas,Pope County,24150,25277,95
Arkansas,Prairie County,3388,3552,95
Arkansas,Boone County,16807,17103,98
Arkansas,Pulaski County,165750,178949,93
Arkansas,Randolph County,6686,6769,99
Arkansas,St. Francis County,6479,9365,69
Arkansas,Saline County,56516,56903,99
Arkansas,Scott County,3525,3754,94
Arkansas,Searcy County,3935,3845,95
Arkansas,Sebastian County,46801,49993,94
Arkansas,Sevier County,5109,4705,95
Arkansas,Sharp County,7412,7511,95
Arkansas,Stone County,5846,5919,99
Arkansas,Bradley County,3563,3767,95
Arkansas,Union County,16025,17715,90
Arkansas,Van Buren County,7654,7569,95
Arkansas,Washington County,92566,91684,95
Arkansas,White County,30759,31359,95
Arkansas,Woodruff County,2419,2769,87
Arkansas,Yell County,6684,6641,95
Arkansas,Calhoun County,2142,2340,92
Arkansas,Carroll County,11592,11095,95
Arkansas,Chicot County,3654,4884,75
Colorado,Clear Creek County,6477,6545,99
Colorado,Conejos County,4269,4333,99
Colorado,Costilla County,2087,2094,99
Colorado,Crowley County,1741,1750,99
Colorado,Custer County,3590,3630,99
Colorado,Delta County,19303,19370,99
Colorado,Denver County,393086,393824,99
Colorado,Dolores County,1427,1449,98
Colorado,Douglas County,231559,231599,99
Colorado,Eagle County,28747,29139,99
Colorado,Adams County,235700,236735,99
Colorado,Elbert County,18957,18983,99
Colorado,El Paso County,376303,378234,99
Colorado,Fremont County,25359,25557,99
Colorado,Garfield County,30787,30904,99
Colorado,Gilpin County,4174,4185,99
Colorado,Grand County,9877,9877,99
Colorado,Gunnison County,10842,10887,99
Colorado,Hinsdale County,620,632,98
Colorado,Huerfano County,4371,4406,99
Colorado,Jackson County,867,876,99
Colorado,Alamosa County,7707,7808,99
Colorado,Jefferson County,376961,377351,99
Colorado,Kiowa County,890,903,99
Colorado,Kit Carson County,3814,3870,99
Colorado,Lake County,3953,3961,99
Colorado,La Plata County,35453,35667,99
Colorado,Larimer County,215933,224333,96
Colorado,Las Animas County,7925,7961,99
Colorado,Lincoln County,2636,2651,99
Colorado,Logan County,10481,10532,99
Colorado,Mesa County,89200,90613,98
Colorado,Arapahoe County,348741,350283,99
Colorado,Mineral County,757,757,99
Colorado,Moffat County,6810,7026,97
Colorado,Montezuma County,15194,15500,98
Colorado,Montrose County,24856,24922,99
Colorado,Morgan County,13571,13744,99
Colorado,Otero County,9367,9576,98
Colorado,Ouray County,3988,4020,99
Colorado,Park County,12245,12289,99
Colorado,Phillips County,2471,2485,99
Colorado,Pitkin County,11859,11957,99
Colorado,Archuleta County,9019,9144,99
Colorado,Prowers County,5500,5561,99
Colorado,Pueblo County,87450,88299,99
Colorado,Rio Blanco County,3655,3691,99
Colorado,Rio Grande County,6279,6305,99
Colorado,Routt County,16826,16876,99
Colorado,Saguache County,3379,3389,99
Colorado,San Juan County,550,563,98
Colorado,San Miguel County,5120,5146,99
Colorado,Sedgwick County,1447,1447,99
Colorado,Summit County,18393,18465,99
Colorado,Baca County,2196,2224,99
Colorado,Teller County,16761,16939,99
Colorado,Washington County,2996,3008,99
Colorado,Weld County,166678,166946,99
Colorado,Yuma County,4977,4981,99
Colorado,Broomfield County,46196,46632,99
Colorado,Bent County,2256,2274,99
Colorado,Boulder County,205516,206111,99
Colorado,Chaffee County,13578,13717,99
Colorado,Cheyenne County,1125,1136,99
Georgia,Appling County,8159,8341,100
Georgia,Atkinson County,2995,3155,100
Georgia,Bacon County,4512,4668,100
Georgia,Baker County,1514,1555,100
Georgia,Baldwin County,17942,18251,100
Georgia,Banks County,8679,8801,100
Georgia,Barrow County,37226,38017,100
Georgia,Bartow County,49619,50467,100
Georgia,Ben Hill County,6444,6560,100
Georgia,Berrien County,7565,7743,100
Georgia,Bibb County,69940,70802,100
Georgia,Bleckley County,5613,5706,100
Georgia,Brantley County,7388,7746,100
Georgia,Brooks County,6835,7100,100
Georgia,Bryan County,20884,21340,100
Georgia,Bulloch County,29558,30084,100
Georgia,Burke County,10465,10684,100
Georgia,Butts County,11617,11789,100
Georgia,Calhoun County,2156,2194,100
Georgia,Camden County,22917,23688,100
Georgia,Candler County,4323,4432,100
Georgia,Carroll County,53687,54474,100
Georgia,Catoosa County,31736,32692,100
Georgia,Charlton County,4323,4566,100
Georgia,Chatham County,131588,133420,100
Georgia,Chattahoochee County,1534,1590,100
Georgia,Chattooga County,9703,10050,100
Georgia,Cherokee County,142240,144830,100
Georgia,Clarke County,50714,51218,100
Georgia,Clay County,1409,1434,100
Georgia,Clayton County,111262,112344,100
Georgia,Clinch County,2700,2864,100
Georgia,Cobb County,388963,393744,100
Georgia,Coffee County,14722,15214,100
Georgia,Colquitt County,15782,16083,100
Georgia,Columbia County,79405,80579,100
Georgia,Cook County,6914,7035,100
Georgia,Coweta County,75642,76799,100
Georgia,Crawford County,5998,6102,100
Georgia,Crisp County,7885,8052,100
Georgia,Dade County,7157,7434,100
Georgia,Dawson County,15853,16081,100
Georgia,Decatur County,11319,11627,100
Georgia,DeKalb County,367133,370675,100
Georgia,Dodge County,7890,8070,100
Georgia,Dooly County,4005,4105,100
Georgia,Dougherty County,34874,35311,100
Georgia,Douglas County,68441,69097,100
Georgia,Early County,4969,5187,100
Georgia,Echols County,1381,1441,100
Georgia,Effingham County,30974,31624,100
Georgia,Elbert County,8981,9171,100
Georgia,Emanuel County,9191,9501,100
Georgia,Evans County,4147,4247,100
Georgia,Fannin County,14571,14850,100
Georgia,Fayette County,70942,71993,100
Georgia,Floyd County,40930,38588,100
Georgia,Forsyth County,127000,129305,100
Georgia,Franklin County,10590,10786,100
Georgia,Fulton County,517607,524659,100
Georgia,Gilmer County,16201,16525,100
Georgia,Glascock County,1500,1566,100
Georgia,Glynn County,40767,41984,100
Georgia,Gordon County,23470,24033,100
Georgia,Grady County,10406,10707,100
Georgia,Greene County,11123,11247,100
Georgia,Gwinnett County,402715,413865,100
Georgia,Habersham County,20122,20432,100
Georgia,Hall County,89495,90523,100
Georgia,Hancock County,4089,4165,100
Georgia,Haralson County,13972,14272,100
Georgia,Harris County,19738,19991,100
Georgia,Hart County,12354,12727,100
Georgia,Heard County,5249,5397,100
Georgia,Henry County,121470,122742,100
Georgia,Houston County,73818,74823,100
Georgia,Irwin County,4093,4168,100
Georgia,Jackson County,37156,37670,100
Georgia,Jasper County,7537,7644,100
Georgia,Jeff Davis County,5603,5771,100
Georgia,Jefferson County,7462,7642,100
Georgia,Jenkins County,3366,3455,100
Georgia,Johnson County,3961,4100,100
Georgia,Jones County,14754,14966,100
Georgia,Lamar County,8943,9039,100
Georgia,Lanier County,3428,3576,100
Georgia,Laurens County,22323,22729,100
Georgia,Lee County,16458,16714,100
Georgia,Liberty County,20953,21389,100
Georgia,Lincoln County,4554,4650,100
Georgia,Long County,5520,5656,100
Georgia,Lowndes County,45145,46355,100
Georgia,Lumpkin County,15324,15531,100
Georgia,McDuffie County,10307,10455,100
Georgia,McIntosh County,6494,6696,100
Georgia,Macon County,4553,4662,100
Georgia,Madison County,14674,14937,100
Georgia,Marion County,3550,3624,100
Georgia,Meriwether County,10694,10877,100
Georgia,Miller County,2643,2835,100
Georgia,Mitchell County,8810,8963,100
Georgia,Monroe County,15345,15592,100
Georgia,Montgomery County,3838,3966,100
Georgia,Morgan County,11565,11707,100
Georgia,Murray County,14731,15389,100
Georgia,Muscogee County,79348,80543,100
Georgia,Newton County,53572,54239,100
Georgia,Oconee County,24909,25168,100
Georgia,Oglethorpe County,7970,8131,100
Georgia,Paulding County,83986,85385,100
Georgia,Peach County,12352,12545,100
Georgia,Pickens County,16836,17116,100
Georgia,Pierce County,8786,9048,100
Georgia,Pike County,10576,10720,100
Georgia,Polk County,17018,17399,100
Georgia,Pulaski County,3979,4059,100
Georgia,Putnam County,11496,11855,100
Georgia,Quitman County,1077,1106,100
Georgia,Rabun County,9386,9568,100
Georgia,Randolph County,3022,3074,100
Georgia,Richmond County,85744,87016,100
Georgia,Rockdale County,44212,44686,100
Georgia,Schley County,2226,2275,100
Georgia,Screven County,6457,6628,100
Georgia,Seminole County,3743,3884,100
Georgia,Spalding County,29713,30116,100
Georgia,Stephens County,11638,11885,100
Georgia,Stewart County,1906,1990,100
Georgia,Sumter County,11978,12150,100
Georgia,Talbot County,3452,3522,100
Georgia,Taliaferro County,884,928,100
Georgia,Tattnall County,7937,8183,100
Georgia,Taylor County,3769,3839,100
Georgia,Telfair County,4189,4333,100
Georgia,Terrell County,4348,4416,100
Georgia,Thomas County,21253,21853,100
Georgia,Tift County,15987,16283,100
Georgia,Toombs County,10651,10914,100
Georgia,Towns County,7847,7979,100
Georgia,Treutlen County,2965,3077,100
Georgia,Troup County,29548,30059,100
Georgia,Turner County,3717,3792,100
Georgia,Twiggs County,4344,4444,100
Georgia,Union County,15362,15592,100
Georgia,Upson County,12723,12905,100
Georgia,Walker County,28536,29436,100
Georgia,Walton County,50408,50812,100
Georgia,Ware County,13846,14296,100
Georgia,Warren County,2613,2681,100
Georgia,Washington County,9197,9459,100
Georgia,Wayne County,12473,12778,100
Georgia,Webster County,1359,1390,100
Georgia,Wheeler County,2228,2285,100
Georgia,White County,14646,14816,100
Georgia,Whitfield County,35593,36746,100
Georgia,Wilcox County,3218,3281,100
Georgia,Wilkes County,4906,5029,100
Georgia,Wilkinson County,4689,4770,100
Georgia,Worth County,9130,9286,100
